user_id,tracker_id,mobile_app_name,is_app_enabled,show_partial_message,is_default_message_app,created_on,modified_on
168246067,2256408592,com.fitbit.FitbitMobile,false,false,false,2023-04-15T16:37:21.000Z,2023-04-15T16:37:21.000Z
168246067,2256408592,com.atebits.Tweetie2,false,false,false,2023-03-28T20:57:51.000Z,2023-03-28T20:57:51.000Z
168246067,2256408592,com.microsoft.Office.Outlook,false,false,false,2023-03-28T17:37:09.000Z,2023-03-28T17:37:09.000Z
168246067,2256408592,com.apple.reminders,false,false,false,2023-04-20T21:47:54.000Z,2023-04-20T21:47:54.000Z
168246067,2256408592,com.google.Gmail,false,false,false,2023-03-28T17:37:09.000Z,2023-03-28T17:37:09.000Z
168246067,2256408592,com.facebook.Messenger,false,false,false,2023-03-28T19:27:18.000Z,2023-03-28T19:27:18.000Z
168246067,2256408592,net.whatsapp.WhatsApp,false,false,false,2023-03-28T17:37:09.000Z,2023-03-28T17:37:09.000Z
168246067,2256408592,com.burbn.instagram,false,false,false,2023-03-28T20:42:45.000Z,2023-03-28T20:42:45.000Z
168246067,2256408592,com.ubercab.UberClient,false,false,false,2023-04-15T16:22:05.000Z,2023-04-15T16:22:05.000Z
168246067,2256408592,ph.telegra.Telegraph,false,false,false,2023-03-30T04:34:09.000Z,2023-03-30T04:34:09.000Z
168246067,2256408592,com.viber,false,false,false,2023-03-30T02:48:33.000Z,2023-03-30T02:48:33.000Z
168246067,2256408592,com.chase,false,false,false,2023-04-20T21:47:54.000Z,2023-04-20T21:47:54.000Z
168246067,2256408592,com.toyopagroup.picaboo,false,false,false,2023-03-28T17:37:09.000Z,2023-03-28T17:37:09.000Z
168246067,2256408592,com.apple.facetime,false,false,false,2023-03-30T03:48:54.000Z,2023-03-30T03:48:54.000Z
168246067,2256408592,com.mint.internal,false,false,false,2023-04-15T16:22:05.000Z,2023-04-15T16:22:05.000Z
168246067,2256408592,com.apple.cmas,false,false,false,2023-04-15T16:22:05.000Z,2023-04-15T16:22:05.000Z
168246067,2256408592,com.apple.news,false,false,false,2023-03-30T11:49:10.000Z,2023-03-30T11:49:10.000Z
168246067,2256408592,com.Splitwise.SplitwiseMobile,false,false,false,2023-03-29T17:02:06.000Z,2023-03-29T17:02:06.000Z
168246067,2256408592,com.americanexpress.amexservice,false,false,false,2023-04-15T16:22:05.000Z,2023-04-15T16:22:05.000Z
168246067,2256408592,com.robinhood.release.Robinhood,false,false,false,2023-03-29T18:08:02.000Z,2023-03-29T18:08:02.000Z
168246067,2256408592,com.duosecurity.DuoMobile,false,false,false,2023-03-29T20:24:29.000Z,2023-03-29T20:24:29.000Z
168246067,2256408592,com.reddit.Reddit,false,false,false,2023-03-28T17:37:09.000Z,2023-03-28T17:37:09.000Z
168246067,2256408592,com.creditkarma.mobile,false,false,false,2023-04-15T16:22:05.000Z,2023-04-15T16:22:05.000Z
168246067,2256408592,com.instructure.icanvas,false,false,false,2023-03-28T19:27:18.000Z,2023-03-28T19:27:18.000Z
168246067,2256408592,com.tozelabs.tvshowtime,false,false,false,2023-03-30T02:48:33.000Z,2023-03-30T02:48:33.000Z
168246067,2256408592,com.hammerandchisel.discord,false,false,false,2023-03-28T17:37:09.000Z,2023-03-28T17:37:09.000Z
168246067,2256408592,com.truesoftware.TrueCallerOther,false,false,false,2023-04-20T21:47:54.000Z,2023-04-20T21:47:54.000Z
168246067,2256408592,org.gamatech.Movie-Friends,false,false,false,2023-03-30T02:48:33.000Z,2023-03-30T02:48:33.000Z
168246067,2256408592,com.tmobile.tuesdays,false,false,false,2023-03-28T19:27:18.000Z,2023-03-28T19:27:18.000Z
168246067,2256408592,com.xfinity.digitalhome,false,false,false,2023-03-30T02:48:33.000Z,2023-03-30T02:48:33.000Z
168246067,2256408592,com.google.paidtasks,false,false,false,2023-04-15T16:22:05.000Z,2023-04-15T16:22:05.000Z
168246067,2256408592,com.joinhandshake.Handshake.student,false,false,false,2023-03-28T17:37:09.000Z,2023-03-28T17:37:09.000Z
168246067,2256408592,com.apple.ScreenTimeNotifications,false,false,false,2023-04-15T16:22:05.000Z,2023-04-15T16:22:05.000Z
168246067,2256408592,com.apple.findmy,false,false,false,2023-03-28T17:37:09.000Z,2023-03-28T17:37:09.000Z
168246067,2256408592,com.apple.shortcuts,false,false,false,2023-03-28T19:27:18.000Z,2023-03-28T19:27:18.000Z
168246067,2256408592,io.betterhalf.app,false,false,false,2023-03-29T17:01:24.000Z,2023-03-29T17:01:24.000Z
168246067,2256408592,com.apple.weather,false,false,false,2023-03-30T15:36:09.000Z,2023-03-30T15:36:09.000Z
168246067,2256408592,com.apple.iCloud.FollowUp,false,false,false,2023-04-15T16:22:05.000Z,2023-04-15T16:22:05.000Z
168246067,2256408592,com.apple.shortcuts.AutomationLockscreenNotifications,false,false,false,2023-04-20T21:47:54.000Z,2023-04-20T21:47:54.000Z
168246067,2256408592,com.livehousex.livechat,false,false,false,2023-04-20T21:47:54.000Z,2023-04-20T21:47:54.000Z
168246067,2256408592,com.mosaic.koiosLog,false,false,false,2023-03-29T18:19:34.000Z,2023-03-29T18:19:34.000Z
